Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/03/08 00:00:00,06/04/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/03/08 00:00:00,06/04/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,4160904000
AmazonS3,PutObject,Requests-Tier1,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,24
AmazonS3,PutObject,DataTransfer-In-Bytes,events.unitedforpeace.org,06/03/08 00:00:00,06/04/08 00:00:00,4224
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,35547
AmazonS3,GetObject,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,5821141
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,21
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,5
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,24
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/03/08 00:00:00,06/04/08 00:00:00,5663667
AmazonS3,PutObject,DataTransfer-In-Bytes,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,184046
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/03/08 00:00:00,06/04/08 00:00:00,1
AmazonS3,PutObject,Requests-Tier1,seiuvoice.org,06/03/08 00:00:00,06/04/08 00:00:00,11
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/03/08 00:00:00,06/04/08 00:00:00,1
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,41
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,18
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,378271809
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,781098933
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/04/08 00:00:00,06/05/08 00:00:00,15772
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/04/08 00:00:00,06/05/08 00:00:00,142077
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/04/08 00:00:00,06/05/08 00:00:00,2880718727
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,688066
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,92646
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,81930
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,2054841
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/04/08 00:00:00,06/05/08 00:00:00,881
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,37979
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,29
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,86
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/04/08 00:00:00,06/05/08 00:00:00,231174370
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/04/08 00:00:00,06/05/08 00:00:00,461915003
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/04/08 00:00:00,06/05/08 00:00:00,11
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,13803
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/04/08 00:00:00,06/05/08 00:00:00,3
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/04/08 00:00:00,06/05/08 00:00:00,280783
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/04/08 00:00:00,06/05/08 00:00:00,28
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/04/08 00:00:00,06/05/08 00:00:00,871878
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,54
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,5320311
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,115
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,37
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/04/08 00:00:00,06/05/08 00:00:00,29
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/04/08 00:00:00,06/05/08 00:00:00,13
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/04/08 00:00:00,06/05/08 00:00:00,93602
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/04/08 00:00:00,06/05/08 00:00:00,4
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/04/08 00:00:00,06/05/08 00:00:00,5
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/04/08 00:00:00,06/05/08 00:00:00,1
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/04/08 00:00:00,06/05/08 00:00:00,40267
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/04/08 00:00:00,06/05/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/04/08 00:00:00,06/05/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/04/08 00:00:00,06/05/08 00:00:00,25090860096
AmazonS3,PutObject,DataTransfer-In-Bytes,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,87237
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,2025248616
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/04/08 00:00:00,06/05/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/04/08 00:00:00,06/05/08 00:00:00,383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/04/08 00:00:00,06/05/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/04/08 00:00:00,06/05/08 00:00:00,1218441720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/04/08 00:00:00,06/05/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/04/08 00:00:00,06/05/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/04/08 00:00:00,06/05/08 00:00:00,1817396544
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,7100186088
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/04/08 00:00:00,06/05/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/04/08 00:00:00,06/05/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,4161043104
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/04/08 00:00:00,06/05/08 00:00:00,6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,313086507936
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/04/08 00:00:00,06/05/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/04/08 00:00:00,06/05/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/04/08 00:00:00,06/05/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/04/08 00:00:00,06/05/08 00:00:00,893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,46000007016
AmazonS3,PutObject,Requests-Tier1,seiuvoice.org,06/04/08 00:00:00,06/05/08 00:00:00,6
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/04/08 00:00:00,06/05/08 00:00:00,365598
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,5
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/04/08 00:00:00,06/05/08 00:00:00,91748
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,6
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/04/08 00:00:00,06/05/08 00:00:00,3970
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,29227
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/04/08 00:00:00,06/05/08 00:00:00,1
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,13863
AmazonS3,DeleteObject,Requests-NoCharge,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,2
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,13863
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,5
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,40576
AmazonS3,PutObject,C3DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/04/08 00:00:00,06/05/08 00:00:00,13863
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,1259
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,141845
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/05/08 00:00:00,06/06/08 00:00:00,2495418973
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/05/08 00:00:00,06/06/08 00:00:00,14337
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,78091
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,473628689
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,72280
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/05/08 00:00:00,06/06/08 00:00:00,24
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,837527331
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,40
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/05/08 00:00:00,06/06/08 00:00:00,833
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/05/08 00:00:00,06/06/08 00:00:00,192215419
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/05/08 00:00:00,06/06/08 00:00:00,640468
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/05/08 00:00:00,06/06/08 00:00:00,3
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,90
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,281485989
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,1150375
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,1848
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,8
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,3612945
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/05/08 00:00:00,06/06/08 00:00:00,14
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,21
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/05/08 00:00:00,06/06/08 00:00:00,221545
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/05/08 00:00:00,06/06/08 00:00:00,6
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,6
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,51
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,19032
AmazonS3,ListBucket,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,231
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,31
AmazonS3,ListBucket,Requests-Tier1,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,1
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,38
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,308543
AmazonS3,HeadObject,Requests-Tier2,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,1
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/05/08 00:00:00,06/06/08 00:00:00,3
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,224504
AmazonS3,UnknownAction,Requests-NoCharge,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,17
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,6341
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/05/08 00:00:00,06/06/08 00:00:00,3326550
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/05/08 00:00:00,06/06/08 00:00:00,47
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/05/08 00:00:00,06/06/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/05/08 00:00:00,06/06/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/05/08 00:00:00,06/06/08 00:00:00,25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/05/08 00:00:00,06/06/08 00:00:00,2027162040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/05/08 00:00:00,06/06/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/05/08 00:00:00,06/06/08 00:00:00,383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/05/08 00:00:00,06/06/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/05/08 00:00:00,06/06/08 00:00:00,1218441720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/05/08 00:00:00,06/06/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/05/08 00:00:00,06/06/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/05/08 00:00:00,06/06/08 00:00:00,1817396544
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/05/08 00:00:00,06/06/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/05/08 00:00:00,06/06/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,4161043104
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,313086843912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/05/08 00:00:00,06/06/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/05/08 00:00:00,06/06/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/05/08 00:00:00,06/06/08 00:00:00,893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,46020283944
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,7101994368
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/05/08 00:00:00,06/06/08 00:00:00,9281973288
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,1
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/05/08 00:00:00,06/06/08 00:00:00,46506
AmazonS3,HeadObject,DataTransfer-Out-Bytes,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,693
AmazonS3,ListBucket,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,61
AmazonS3,ListBucket,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,110554
AmazonS3,HeadObject,DataTransfer-Out-Bytes,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,231
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,1
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/05/08 00:00:00,06/06/08 00:00:00,508757
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,5617575
AmazonS3,PutObject,Requests-Tier1,events.womenarts.org,06/05/08 00:00:00,06/06/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,19939280
AmazonS3,PutObject,C3DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,5617575
AmazonS3,PutObject,Requests-Tier1,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,249
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/05/08 00:00:00,06/06/08 00:00:00,3298
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/05/08 00:00:00,06/06/08 00:00:00,5
AmazonS3,DeleteObject,Requests-NoCharge,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,35
AmazonS3,PutObject,DataTransfer-In-Bytes,events.womenarts.org,06/05/08 00:00:00,06/06/08 00:00:00,581177
AmazonS3,GetObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,57
AmazonS3,HeadObject,DataTransfer-Out-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,259290
AmazonS3,PutObject,DataTransfer-In-Bytes,4b8545297362cfff9efe73a19b7c30d2-default,06/05/08 00:00:00,06/06/08 00:00:00,21503528
AmazonS3,PutObject,DataTransfer-In-Bytes,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,153581
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/05/08 00:00:00,06/06/08 00:00:00,1554904
AmazonS3,PutObject,Requests-Tier1,corpwatch.org,06/05/08 00:00:00,06/06/08 00:00:00,5
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/06/08 00:00:00,06/07/08 00:00:00,15814
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/06/08 00:00:00,06/07/08 00:00:00,130841
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,25389
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/06/08 00:00:00,06/07/08 00:00:00,444303752
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/06/08 00:00:00,06/07/08 00:00:00,41781
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,61772
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/06/08 00:00:00,06/07/08 00:00:00,251489398
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,662913009
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/06/08 00:00:00,06/07/08 00:00:00,644
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/06/08 00:00:00,06/07/08 00:00:00,23
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/06/08 00:00:00,06/07/08 00:00:00,182917258
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/06/08 00:00:00,06/07/08 00:00:00,452010
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/06/08 00:00:00,06/07/08 00:00:00,37
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/06/08 00:00:00,06/07/08 00:00:00,96
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,41
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/06/08 00:00:00,06/07/08 00:00:00,2198767689
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,9551510
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,29
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/06/08 00:00:00,06/07/08 00:00:00,37
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/06/08 00:00:00,06/07/08 00:00:00,68
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/06/08 00:00:00,06/07/08 00:00:00,347077
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/06/08 00:00:00,06/07/08 00:00:00,21
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/06/08 00:00:00,06/07/08 00:00:00,398999
